library_type,academy,year,season,category,subject,author,dynasty
课题库,求志书院,1889,秋,算学,"圆球体自上下顶点凿孔，令通，但知凿去之积得球积四之三，或 四之一，或二之一，有球径，求各孔径。法以二之立方根倍之以除一， 或以二除三又六之立方根除之，或以四之立方根除一，为各高率之自  乘数，以各减于单一，各开平方，复各以球径乘之，得各孔径，试证其 理",未知,清
课题库,求志书院,1889,秋,算学,"设球径为一，问各孔径与体积之高各真数",未知,清
课题库,求志书院,1890,春,算学,"有合弦和较或弦和和甲，有断弦和较或弦和和乙，法以甲乙二幂 相减半之为长方积，倍甲为长阔和，开平方得长或阔为城径，有断弦 较和或弦较较甲，合弦较和或弦较较乙，法仍以甲乙二幂相减半之为 长方积，倍甲为长阔较，开平方得阔或长为城径，试并证之",未知,清
课题库,求志书院,1890,春,算学,"以平垛截去一层之积，与平垛相乘截去二层之积，与立垛相乘截  去天层之积，与天乘垛相乘乘得之积，比原垛俱为增一乘积，其增一  乘积之倍数同高者，俱如平截积之首层数，俱无高减一之正负诸积， 若移易之，以任一截积与任垛相乘，则必有高减一之正负诸积，试言  其理",未知,清
课题库,求志书院,1890,春,算学,"一正隅开立方得乙，如前作连比例四率，以四率之和开立方仍得甲丙 和，此法求得之乙亦未必为整数，然二三四率虽为分数，而四率之和 必为整数，以开得之立方根甲丙和均为自取之数故也，试证其法，若 能思得他法胜此者尤佳。",未知,清
课题库,求志书院,1890,春,算学,"次以甲乙相减自之半之于上甲乙相乘以减上位为负上廉，下廉 空一正隅开立方得城径，若将断弦和较乙改为断弦和和乙，则所得之 式为负实，余同前",未知,清
课题库,求志书院,1890,春,算学,"有合弦较较甲，断弦和较乙，法置甲乙相加，又以甲乙连乘之为  负实，次以甲乙相加自半之于上，甲乙相乘倍之以加上位为负上廉， 下廉空一正隅开立方得城径，若将断弦和较乙改为断弦和和乙，则所 得之式为正实，余同前，欲作弧矢绩，令得全圆面四之一，有圆径，求 弦矢。此题以疏率求之，以密率求之，易难试言其法",未知,清
课题库,求志书院,1890,冬,算学,"乘甲幂倍之为上廉正，乙幂内减甲幂半之为中廉正，倍乙为下廉负， 一正隅开三乘方得城径。此式甲必大于乙，故中廉应改作甲幂内减  乙幂半之为中廉负，有合弦较较甲，断弦较和乙，法求得开方式如前  题，惟二项与四项反其正负，又甲若大于乙，亦应将中廉尽反正负，试  两证之",未知,清
课题库,求志书院,1890,冬,算学,"假如三角形知三边和，知面积，又知一角，求角之对边，法以角之  余割余切相加面积乘之半和幂除之以减单一，复以半和乘之得所求， 试证其理",未知,清
课题库,求志书院,1891,春,算学,"有断勾股较甲，有合弦和较，或弦和较，或弦皆为乙，求城径，所 得三开方式两同而一异，试演细草",未知,清
课题库,求志书院,1891,春,算学,"有合勾股和甲，有断弦较和，或弦较较，或弦皆为乙，求城径，所 得三开方式俱异，试并演之",未知,清
课题库,求志书院,1891,春,算学,"切相加为法，半和为实，法除实，以右半角或左半角正余切相加乘之， 得左角或右角所对之边，试证之",未知,清
课题库,求志书院,1891,春,算学,"依前题求两角所夹之边，法以两半角正切相乘，以减单一，复以 半和乘之，得所求，又法以两半角余切相加为法，两本角余切相加以 和乘之为实，法除实亦得所求，又法两角正弦相加，又以和角正弦加 之为法两，角正弦相加以和角正弦减之为实，法除实以减单一，复以 半和乘之亦得所求，后二法皆可化为两半角余切相加为法，两半角正 切相加为实，法除实以减单一复以半和乘之为所求式，再化之即与前 式同，试并证之。",未知,清
课题库,求志书院,1891,春,算学,"附量○舆地题：昧谷考",未知,清
课题库,求志书院,1891,春,算学,"三受降城考",未知,清
课题库,求志书院,1891,春,算学,"拟书新刻《黄河图》后。",未知,清
课题库,求志书院,1891,夏,经学,"〇史学题：《汉武帝内传》考证",未知,清
课题库,求志书院,1891,夏,经学,"《唐顺宗实录》考证",未知,清
课题库,求志书院,1891,夏,经学,"《郑康成别 传》考",未知,清
课题库,求志书院,1891,夏,经学,"《文中子世家》考。",未知,清
课题库,求志书院,1891,夏,算学,"得挈领提纲之道",未知,清
课题库,求志书院,1891,夏,算学,"又断形中一为首句股较，中弦较和末倍弦较和加径二为首句股 较，中弦较较末径内减倍弦较较三为首径，加倍弦较和中径末径内减 倍弦较较四为首句股较，中股末股加半径五为首句股较，中句末半径 内减句六为首半径，加股中半径末半径内减句，凡此三率比例，可化 为无穷四率比例，且可化为无穷合断相参之四率比例，故凡遇合断诸 题，但就本形取义，自得理，所从生无须牵涉他形，徒取纷烦而欠 画一",未知,清
课题库,求志书院,1891,夏,算学,"今有负积六十四开十一乘方可得四个方根，又有正积单一开七 乘方可得八根，试证各根之理",未知,清
课题库,求志书院,1891,秋,掌故,"设官银行造官钞票议。",未知,清
课题库,求志书院,1891,秋,算学,"凡乘法皆可化为级数，如大数寅、小数卯相乘，可令寅等于甲加  一或甲减一，乃以甲除一，依前除法化为一正级、一正负相间级，以二 级数加一或减一，各以甲卯连乘之得所求，合观乘除诸式，可知凡数  皆可化级数。设有数丙，可以丙加一为一级正，丙除一级为二级负， 又可以丙减一为一级，丙除一级为二级，亦各求至多级，试并证之",未知,清
课题库,求志书院,1891,秋,算学,"与原式不同，又甲减天之二项例，亦可依此法化为另一级数。曩谓二 项例可化四式，其化法甚多，除此法外，尚有加负级减正级之法，又有 取一数加天或减天以代甲而除逐级之数，以除得诸级依原正负加减 之亦得，因近人鲜有知四式者，兹特明示，但以丁除左畔，演得细草 即合。",未知,清
课题库,求志书院,1891,夏,经学,"或为赎、祝或为铸说。",未知,清
课题库,求志书院,1891,秋,算学,"方为二级，寅平方乘天立方为三级，此式全级等于一，减实天相乘为 法，天为实，欲证相等之理，有数法，或以除法证或以乘法证，或命全 级为地，以代数化之，得地等于法实之数，即知全级亦必等于法实之 数，试证之",未知,清
课题库,求志书院,1891,秋,算学,"求对数根，须先求十之讷对，前人具有成法，兹另思得数法，因一 一录之。法取略大于单一之数，一一求得讷对二十四，因之于上，次 以一一屡自乘至二十四，方降一位以减于一为一级，求得以下诸级相 并，用加上位得十之讷对，又法取一二或一三各求得讷对十三或九， 因之于上，次以一二或一三屡自乘至十三方或九方，降一位内减一为 一级，正求得正负诸级相减，以减上位，亦得，试详证之",未知,清
课题库,求志书院,1891,秋,算学,"〇舆地题：富良江考",未知,清
课题库,求志书院,1891,秋,算学,"何秋涛《朔方备乘》书后",未知,清
课题库,求志书院,1891,秋,算学,"西藏改设行省议",未知,清
课题库,求志书院,1891,秋,算学,"各教所行之地考。",未知,清
课题库,求志书院,1891,秋,算学,"甲以一加之或减之得勾弦交角正割，若有重勾或边勾甲，有半城径 乙，法如前，求之所得为股弦交角正割",未知,清
课题库,求志书院,1891,秋,算学,"求十之讷对，前课已撰二题，兹又思得数法，曰取真数， 一求其讷 对得正负相间诸级，命为甲，复将诸级俱易作正号，命为乙，次求三与 三一三八四二八三七六七二一之对数较乃十二，因甲以对数较减之 倍之，复以乙加之，即得，又法取一二求其讷对，得正负相间诸级，命 为丙，复将诸级俱易作正号，命为丁，次求二与二零七三六之对数较， 以减四内三，因之复以丁加之，亦得，试演草证之",未知,清
课题库,求志书院,1891,秋,算学,"又法取一二，求其正负相间级之讷对，命为甲，复易负号为正号， 命为乙，次求一四与一六之对数较，得正负相间级命为丙，复易负号 为正号，命为丁，乃以甲乙丙丁相加，三因之，复加乙，即得，又法如 前，求得甲乙，次求一六与二之对数较，得正负相间级，命为戊，复易 负号为正号，命为已，乃以甲戊已相加三因之，复加乙，亦得。",未知,清
课题库,求志书院,1893,春,算学,"有合句或断句甲，有城径乙，法以乙除倍甲以与一相减得股弦交 角正切，若有合股或断股甲，有城径乙，法仍以乙除倍甲以与一相加 减得句弦交角正切，有通句或虚股甲，有城径乙，法以乙除倍甲或甲 除乙以一减之，皆得半句弦交角余切，若有通股，或虚句甲，有城径 乙，法仍如前，求之得半股弦交角余切，求十之讷对",未知,清
课题库,求志书院,1893,春,算学,"以下，加之即得",未知,清
课题库,求志书院,1893,春,算学,"又法如前，求得甲，次取一二求得正负相间级之讷 对，复易负号为正号，命为丙，乃以甲内相加三因之，又加丙，亦得。",未知,清
课题库,求志书院,1893,春,算学,"等边三角面积内容平圆，或外切平圆，等边等面四面体积及八面 体积内容立圆，或外切立圆，设三积边边相等，则面内容圆径与四面 及八面体内容圆径比，若一与二之平方根除一比，及与二之平方根 比，面外切圆径与四面及八面体外切圆径比，若二与二之平方根除三 比，及与六之平方根比，试证之",未知,清
课题库,求志书院,1893,春,算学,"设天为一级，寅天连乘一级为二级，寅天连乘二级为三级，下皆 如是，命此全级为地，欲回求得地之诸级等于天，尝思回求之法，约有 数途，除递减递加寅天之各方，及用泛倍数外，可用代数变化之令，天 等于法实之数，则径以法除实可得，又可递以天之同数代其天，逐级 递变，亦得，试详证之",未知,清
课题库,求志书院,1893,春,算学,"三角形有甲乙两边，有两边所夹之角，求余二角。旧法求半较角 正切，若欲径求二角，法置甲乘正割以乙减之为法，乙乘正切为实，或 以乙除甲以余弦减之为法，正弦为实法除实，均得乙之对角正切，又 置此法实二式以乙代其甲，甲代其乙，则得甲之对角正切，若法中负 数大于正数，则求得甲对角正切亦为负数，即知其角必为钝角",未知,清
课题库,求志书院,1893,春,算学,"求十之讷对，复有剩义一则，法取一六与一二之对数较得诸正 级，命为甲，复易正号为正负相间，命为乙，次取一一求得正负相间级 之讷对，复易负号为正号，命为丙，乃置六甲加四乙以三丙减之，得十 之讷对。",未知,清
课题库,求志书院,1893,春,算学,"有甲加乙之和弧，或甲减乙之较弧各正弦代数式，求各余弦式， 法各以所有式自之，以减半径幂，复以法变化配合之，开平方即得，试 演 之",未知,清
课题库,求志书院,1893,春,算学,"又若有和弧正余弦式，求较弧正余弦式，法可以乙之负弧代其正 弧负弧，即钝角之余角，实即外角之余角外角诸线，分别正负，即为钝 角诸线，易其正余即为负角诸线，以此代入和弧各式，即得较弧各式",未知,清
课题库,求志书院,1893,春,算学,"有甲乙和弧之正弦余弦式，试以甲代其乙，复以二甲三甲递代其 一即得倍弧三倍弧之正余弦式，又从倍弧余弦式可用开方法，回求得 本弧正余弦式，易其名即为本弧，求半弧之正余弦式，若欲求三分弧 各一正余弦式，可从本求三倍弧之正余弦式，易其名而立天元以返求 之，即得",未知,清
课题库,求志书院,1893,春,算学,"三角形有甲乙两边，又有甲边或乙边所对之角，求甲乙所夹之  角。法以乙幂减甲幂，以正弦幂乘之，以甲幂或乙幂除之，为长方积， 次以正余弦相乘倍之于上，以甲除乙乘上为长阔较，或以乙除甲乘上  为长阔和，均开平方，得长为夹角正弦，若甲边所对之角为钝，法仍用 前，长方积与长阔较开得阔为夹角止弦，试证之",未知,清
课题库,求志书院,1893,春,算学,"求对数半较，以大小两数和除大小两数较为一级，三除一级之三 方为二级，此式即对数常法，一正级一正负相间级，两式之半和也，李 壬叔氏以变法解之，未能尽抉其奥，兹以常法言之",未知,清
课题库,求志书院,1893,冬,算学,"半径于下，如前求之，即得",未知,清
课题库,求志书院,1893,冬,算学,"设有甲乙较弧余弦，有角或亢，或氐，或房，亦有二事，求余一事。 法以较弧余弦减半径于上，加半径于下，圆径乘上位内减亢舁得房， 羿内减房舁得亢舁，圆径乘下位内减角羿得氐，羿内减氏羿得角，羿  各开平方，由是亦可求得各正余弦，若较弧在九十度外，则法亦以余  弦加半径于上，减半径于下，如前求之，即得",未知,清
课题库,求志书院,1894,春,算学,"设甲乙二弧，有甲乙二正弦和角，甲乙二余弦较房，或有二正弦  较亢，二余弦和氐，各有二事，求甲乙和弧正弦。法以角舁房舁相加， 或亢舁氐舁相加于上，二除上位自之，以减上位，各开平方即得",未知,清
课题库,求志书院,1894,春,算学,"设有甲乙二正弦较亢，二余弦较房，或有二正弦和角，二余弦和 氏，各有二事，求甲乙较弧正弦，法以亢舁房舁相加，或角羿氐舁相加 于上，二除上位自之，以减上位，各开平方即得",未知,清
课题库,求志书院,1894,春,算学,"阔较，若甲角在六十度外，则长阔较变为长阔和，均开平方得阔为右 腰，若甲角为钝，则一减倍余弦之法变为一加倍余弦，下位内一减余 弦亦变为一加余弦，仍以有长方积有长阔和之法开之，若夹角适足六 十度，则前上位为实下位为法，法除实即得",未知,清
课题库,求志书院,1894,春,词章,"〇经学题：圣人有以见天下之赜解",未知,清
课题库,求志书院,1894,春,词章,"于穆不已解",未知,清
课题库,求志书院,1894,春,词章,"鲜我方将解",未知,清
课题库,求志书院,1894,春,词章,"《礼运》故圣人作则一节包《春秋》始元终麟说。",未知,清
课题库,求志书院,1894,春,算学,"问股弦较加半个句弦较，比弦和较孰大，四因弦和较比句弦和孰 大，其大小之差可各指名以证之",未知,清
课题库,求志书院,1894,春,算学,"得亢氐夹角，或以所检度减半周为所求角，凡此类题，若求余切，因所 求角有钝锐直之分，开方式必屡变无定，故莫若求余割为定式。",未知,清
课题库,求志书院,1894,冬,算学,"欲取大数天、小数地之两数，令两数之幂相减， 一须等于两数相 减，二须等于两数相加，又令两数之幂相加， 一须等于两数相减，二须 等于两数相加，问取两数之法，并论天地大小之限。后一法之地每有 一个同数，天必有两个同数，后二法之天每有一个同数，地必有两个 同数，后一法二法天地俱为整数者，祗有一个答数，试证之",未知,清
课题库,求志书院,1894,春,算学,"率，升其位，而以公约数约之，为定数，乃各以三率代句股之一事，即 得句股弦，后诸法皆由前法而生，实一法也。此外用三率比例以求句 股者，尚有四术除句股互易名异而术同者，尚有三术，惟三术所取之 甲，须用偶数，如前取得三率，以首中率及半末率各代句股之一事，即 得句股弦，试详证之",未知,清
课题库,求志书院,1894,春,算学,"句股弦皆整数者，其弦恒为奇数，万无或偶之理，句与股恒为一 奇一偶，万无皆奇皆偶之理，若谓此非定论，欲少加变易，则一经证 释，各事奇偶之名，前后必趄龋不合，试阐其说",未知,清
课题库,求志书院,1894,夏,史学,"洛蜀二党平议。",未知,清
课题库,求志书院,1894,夏,算学,"有句弦较，有股弦较，求弦和较。向有旧法，兹更思得一法，以二  较相加为弦，以句股较为句，求得股幂半之开平方得弦和较，试证之",未知,清
课题库,求志书院,1894,夏,算学,"句股弦三事皆整者，其句弦和与句弦较为奇数或偶数，则其股弦 和与股弦较必为偶数或奇数，无论句弦和较股弦和较，设为奇则其数 必能开平方得整数，设为偶则其数必能折半开平方得整数，此事决非 偶合，有妙谛存焉，但人狃于习见而不察，特明揭其奇，试探源论之",未知,清
课题库,求志书院,1894,夏,算学,"三角形三边求角法，以夹所求角之两边各自乘，相加以对角之  边，自乘减之为实，次以夹角两边相乘倍之为法，法除实得所求角余  弦，若对角边幂大于余二幂之和，则所求为钝角，以代数或图解证之",未知,清
课题库,求志书院,1894,夏,算学,"三角形之三边为角亢氐，有两边和，有另两边较，此题可化为两  个和数，仍依前数课之法施之，若有两个两边较祇可化得另一较数， 不能化得和数，须别立法以御之，设有角氐较甲，亢氐较乙，角大氐  小，又有角氐夹角，或亢氐夹角，求氐，试为细草。",未知,清
课题库,求志书院,1894,秋,算学,"有甲乙之和弧正切寅，有甲乙两正切之和卯，求甲乙各正切，法 置寅内减卯以寅除之为长方积，卯为长阔和，开平方得长为甲正切， 阔为乙正切，有甲乙和弧正切，寅有甲乙两正切之较，已求甲乙各正 切，法置寅内减已以寅除之为公用长方积二加寅已相乘以寅除之为 长阔较，开平方得阔为乙正切，又寅已相乘与二相减以寅除之为长阔 较，若二大于寅已相乘则开平方得阔为甲正切，若二小于寅已相乘则 开得长为甲正切，试证之",未知,清
课题库,求志书院,1894,秋,算学,"三角形三边求角法，以三较连乘，又以三边和乘之倍之开平方为 实，以夹所求角两边相乘为法，法除实得所求角正弧，三角形之三边 为角亢氐，有角氐较甲，有亢氐较乙，有角亢夹角，角大氐小，求角氐 夹角，或亢氐夹角，若角幂大于亢氐二幂之和，则亢氐夹角为钝，试为 细草。",未知,清
课题库,求志书院,1894,冬,算学,"有甲乙之较弧正切辰，有甲乙两正切之较已，甲大乙小，求各正 切。法以辰减已，复以辰除之为长方积，已为长阔较，开平方得长为 甲弧正切，阔为乙弧正切",未知,清
课题库,求志书院,1894,冬,算学,"有甲乙较弧正切辰，有甲乙两正切之和卯， 法以辰减卯，复以辰除之为长方积，辰卯相乘以加二，复以辰除之为 长阔和，开得阔为乙弧切，又以辰加卯复辰除之为长方积，辰卯相乘 以减二复辰除之为长阔较，开得阔为甲弧正切，试并证之",未知,清
课题库,求志书院,1894,冬,算学,"四不等边形，求面积，旧法以四较连乘开平方得面积。今试作一 平圆，任于圆周上四点作四切线，成四不等边，内容圆形，以此四边连 乘开平方亦得面积，试证之",未知,清
课题库,求志书院,1894,冬,算学,"三角形之三边为角亢氐，有角氐较甲，亢氐较乙，角大氐小，又有 角氐夹角，求角亢夹角，或亢氐夹角，试为细草。",未知,清
课题库,求志书院,1894,春,算学,"股弦和除弦较和为一率，勾弦和除弦较较为二率，股弦较除弦较 较为三率，句弦较除弦较和为四率，此一率与二率比，或三率与四率 比，皆若股与句比，试以比例之理证之",未知,清
课题库,求志书院,1894,春,算学,"自股弦交角作线至句之中点，命为甲，自句弦交角作线至股之中 点，命为乙，自甲乙交点分甲乙各为大小二段，分句股积为两两相等 四积，则甲乙各大段与小段比，若四积中大积与小积比，有句股弦，求 甲乙及大小段各线，并证比例之理",未知,清
课题库,求志书院,1894,春,算学,"右负，试将二式各开得立方根，并阐其理",未知,清
课题库,求志书院,1894,夏,算学,"前题如以戌代中边，则天等于十，除三戌为丑式亦可，以酉代大 边，或亥代小边，求得天等于十三，除三酉为子式，或七除三亥为寅 式，又已得丑式者，易化为子寅二式，法以天减酉，或天加寅，代丑式 之戌，略化之即得。夫子丑寅各式，即各边与天之比例，此等三角形 三边实数不可求，而比例可得，合子丑寅式言之，可见小边与中边与 大边与边较比，同于七与十与十三与三比，试以大边或小边演得子式 或寅式",未知,清
课题库,求志书院,1894,夏,算学,"长○舆地题：司马错主伐蜀论",未知,清
课题库,求志书院,1894,夏,算学,"亚欧二洲关系论",未知,清
课题库,求志书院,1894,夏,算学,"回教蔓延各国始 末考",未知,清
课题库,求志书院,1894,夏,算学,"拟仿泰西设地学公会议。",未知,清
课题库,求志书院,1894,秋,经学,"●史学题：书《鸮冠子 ·博选篇》后",未知,清
课题库,求志书院,1894,秋,经学,"书《申鉴 ·政体篇》后",未知,清
课题库,求志书院,1894,秋,经学,"高齐 疆域考",未知,清
课题库,求志书院,1894,秋,经学,"宇文周疆域考。",未知,清
课题库,求志书院,1894,秋,算学,"所求视对角为小腰或大腰，则下位与法中之较，俱用减号或加 号，以上无论有和有较之题，其夹角旁为小腰，则底乘余弦之数有时 正负互易，试并证之",未知,清
课题库,求志书院,1894,冬,算学,"半外角正切。若有半外角正切，求本角正切，或正割，法以半外角正 切除一得余切，以减正切，为公用之法，二为实，或正余切相加为实， 法除实得本角正切或正割，如外角余切大于正切，则知所求本角为 钝，试证之",未知,清
课题库,求志书院,1894,冬,算学,"三角形有底，有两腰和或较，有两腰夹角，求两腰。法置底幂倍  之于上，次置和幂以一减余弦，乘之以减上位，复以一加余弦，除之开  平方得两腰较，或置较幂以一加余弦，乘之以减上位，复以一减余弦， 除之开平方得两腰和和较，相加减而各半之，得所求，若夹角为钝，则  以余弦互易其正负，即得，试证其理",未知,清
课题库,求志书院,1894,冬,算学,"又法以底幂与半角正割幂，或半角余割幂相乘，各置上位，以和 幂乘半角正切幂，或较幂乘半角余切幂，以各减上位，开平方得腰较 或腰和，试由算理演得二式，或由前二式化得亦佳",未知,清
课题库,求志书院,1894,冬,算学,"又设两角并度为百八十，则法以角亢二幂相加，以氐房连乘之于 左，氐房二幂相加，以角亢连乘之于右，左右相并为实，角亢查乘加氐 房相乘为法，法除实开平方得横线，仍如前亢氐或角房互易，则开得 纵线，试证其理。",未知,清
课题库,求志书院,1894,夏,算学,"得分中末线一率，等于二、三率相加，有一率半径，求诸率数。法 以半径自乘为公用长方积，半径为长阔较，求得阔为二率，又三因半 径为长阔和，求得阔为三率，又四因半径为长阔较，求得阔为四率，又 七因半径为长阔和，求得阔为五率，又十一因半径为长阔较，求得阔 为六率，试证其理，并增求七率之法",未知,清
课题库,求志书院,1894,夏,算学,"三角形有三边和，有面积，有一角，求夹角两边。法以半角正割  幂乘面积，以半角正切除之，为长方积，置和幂半之，以半角正切乘  之，二因面积加之为实，和乘半角正切为法，法除实为长阔和，开平方  得长为大边，阔为小边。依前题，所有三事，求余二角，法置面积四  之，以正切除之，又以和幂除之为长方积，和幂乘正切四因面积减之， 以和幂与正切幂连除之，为长阔和，开平方，得长为大角正切，阔为小 角正切",未知,清
课题库,求志书院,1894,秋,算学,"圆球体上下各截去积一段，令两截面平行，有球径，有截体高，有 两截面径之和或较，求两截面径。三角形有底，有底与任腰夹角，有 两腰和或较，求两腰夹角。法置和乘余割，以底乘余切减之于上，又 底乘余切，以较乘余割加之或减之于下，以上位或下位，乘底倍之为 实，底幂加上幂或下幂为法，各以法除，实得",未知,清
课题库,求志书院,1894,秋,算学,"幂相减为实，较幂下幂相加为法，法除实为长方积，再以法除下位，倍 底乘之，为长阔和，所知角旁为小腰，或大腰，则下位内较乘余切为正 号或负号，开平方得阔或长，各为所求角正弦，试证之",未知,清
课题库,求志书院,1894,冬,词章,"O 经学题：其不地于纪也解",未知,清
课题库,求志书院,1894,冬,词章,"可使南面解",未知,清
课题库,求志书院,1894,冬,词章,"晋文请隧贾韦异义说",未知,清
课题库,求志书院,1894,冬,词章,"南人有言申孔疏义。",未知,清
课题库,求志书院,1894,冬,算学,"三角形有底，有两腰和，有两腰夹角，求余二角。法以和幂底幂 相减，正弦幂乘之，三因底幂除之，又一加余弦除之，为长方积，和乘 正弦以底除之，为长阔和，开平方得长为大角正弦，阔为小角正弦",未知,清
课题库,求志书院,1894,冬,算学,"有底，有两腰较，有两腰夹角，求余二角。法以底幂较幂相减，正 弦幂乘之，二因底幂除之，又一减余弦除之为长方积，较乘正弦以底 除之为长阔较，开平方得长或阔，与前题同，若则有为钝角，则余弦加 减之号互易，试证之",未知,清
课题库,求志书院,1894,冬,算学,"圆球体任剖为二，成大小截积，已知截面径得球径寅分之卯，有 球径，求二截积。法以周代径一之圆周，可求得寅之三乘方除卯之三 乘方，三因之，以寅之五乘方除卯之五乘方，加之于上，置球半径之立 方积周因之三除之于下下位，自之以乘上位为长方积，又置下位四因 之为长阔和，开平方得阔为小截积，长为大截积，试证其法",未知,清
课题库,求志书院,1894,冬,算学,"三角形以三角正切两两相乘，以乘得之三数相并，必等于三正切 之和乘三余切之和，试证之",未知,清
课题库,求志书院,1894,春,算学,"今有等边长八角田，自各角作纵横线，各二分田积为九，已知全 田积，只云积内所函勾股田，其句与股比若寅与卯比，求等边法，以寅 幂卯幂相加，开平方于上，又以寅卯加入上位于下，下位自之，内减寅 卯二幂和，或倍上位乘下位，内减寅卯较之自乘数，为一率，寅卯二幂 相加为率田积为三率，求得四率，开平方得等边，试证之",未知,清
课题库,求志书院,1894,春,算学,"无量数乘方，取其方根单一下零数为本数之讷对，故由真数求对数， 必藉开方法，及观代数术，转用乘法乘至卯方，似与开方法迥异，至后 半复消去其卯，是令卯等于无数，则与开方法仍同，试详其说",未知,清
课题库,求志书院,1894,夏,算学,"〇舆地题：空桑考",未知,清
课题库,求志书院,1894,夏,算学,"裴秀制图六体之说，视今之西法若何?论英 法法寿达之案",未知,清
课题库,求志书院,1894,夏,算学,"论德人欲干预小吕宋事。",未知,清
课题库,求志书院,1894,秋,算学,"今有截球体，内容正立方，有球径截径，求方边。法以球径自乘  倍之，加截径自乘再倍之，开平方为上数，两径各自乘相减四之，开平 方为下数，以下减上，六约之，得方边，若截体大于半球，则上下相加， 若等于半球，则仅以上数六约之即得，试各证之",未知,清
课题库,求志书院,1894,秋,算学,"又设前截球体内容平列等径四小球，求小球径。法以球径截径  各自乘相减，开平方，倍球径乘之，加倍球径幂与截径幂，再开平方为  上数，两径幂相减之方根，再加球径为下数，以下减上半之得容球径， 若截体等于半球，仅用上数，与前题同，惟不可大于半球，与前题异， 亦各证之",未知,清
课题库,求志书院,1894,冬,算学,"弧三角形三弧通弦所成之平三角形，其角度恒大于对边弧度之 半，故弧形三角相并不能大于平形三角和一百八十度之倍，又记如大 弧一百二十度，中弧六十五度，小弧六十度，其中小两角甚小，而中小 两半弧大于中小两角数倍，可知，然三通弦平形之中，小两角仍大于 中小两半弧也，试详解之",未知,清
课题库,求志书院,1894,冬,算学,"弧三角形内容圆，则古昔斋书中用三较之正切两两相加成外切 平三角形，止能御三弧略等之形，若两弧甚大， 一弧甚小，则不能御。 设如大弧一百五十度，中弧一百四十度，小弧三十度，内容切三弧之 圆，依三切点作三切线，则成箕形，自不可以平三角例之，然亦有法变 通，试立法，并论其理",未知,清
课题库,求志书院,1894,冬,算学,"海镜洞渊九容诸题，圆径同而句股形各为大小，今拟改为句股 同，而圆径各异，设如股上容圆之径三百十五，句外容半圆之径一千 二百六十，问句股弦各几何?又设如句外容圆径四百二十，股外容圆 径六百三十，问如前。",未知,清
课题库,求志书院,1894,春,算学,"如前题增作六圆球，问同前，大于半球之截体内容等径五圆球， 若截体略大于半球，其排列公式仍与前同，不过正负略异，若截体再  增大，则必改变排列，故公式亦不同，问公式又若何?并求改变时截  高之限",未知,清
课题库,求志书院,1894,春,算学,"今有句股直积六除之，再减二百四十与十三事相并等，只云句弦 较自乘内减股较自乘以减弦得黄方，问三事各若干。",未知,清
课题库,求志书院,1894,夏,经学,"是否夏殷之易说",未知,清
课题库,求志书院,1894,夏,经学,"普天之下四句为舜诗说。",未知,清
课题库,求志书院,1894,夏,算学,"黄赤大距，古大今小，犹太阳行道有高卑必有均数生焉，故古今 岁差亦不同，其章动差椭圆本道上又有次轮也，试详论之。",未知,清
课题库,求志书院,1894,秋,算学,"海镜九容皆系句股有直角，今拟改为无直角三角形，其三事改名 为大边、中边、小边，而三和、三较以及大和和、大和较、大较较与各形 之比例仍如故，惟因无直角，故不能有中小两边外容半圆，乃可增大中 边上容圆大小，边上容圆以补之，仍是九容，试作图解，以明比例之理",未知,清
课题库,求志书院,1894,秋,算学,"今有三角形容圆径三百三十六步，通大边六百三十步，中边五百 八十八步，小边五百四十六步，求九容各形之三事，列为表，并列 细草",未知,清
课题库,求志书院,1894,秋,算学,"以上题试依海镜例作说，别算式集要，摆线体求体积，法以母轮 径倍之自乘，而与三九二七相乘得积，再以母轮径乘之，又以三一四 一六乘之，得数八约之即得，有法无解，试补之。",未知,清
课题库,求志书院,1894,冬,算学,"斜幂一算，第二四六三率倍方幂少于斜幂一算，试再求四率以成十 率，并详理法",未知,清
课题库,求志书院,1894,夏,词章,"O 经学题：汾王之甥解",未知,清
课题库,求志书院,1894,夏,词章,"孟虎孟皮解",未知,清
课题库,求志书院,1894,夏,词章,"羊舌四族解",未知,清
课题库,求志书院,1894,夏,词章,"赵盾贤夜姑 仁解 。",未知,清
课题库,求志书院,1894,夏,算学,"代数术，一百六十九款， 一加甲之卯天方， 一加亥之卯方，各详为  二项例，其相等两个详式中，有卯之项与有卯之项相等，无卯之相与  无卯之项相等，故可分为两个相等式，原书尚未明言其故，学者碍焉， 盍阐明之",未知,清
课题库,求志书院,1894,夏,算学,"前课方斜率数，可类推为周径率数，试以径一周三为第一率，仍 作至十率，其一盈一胸与方斜同，但方斜略合连比例，兹周径则大不 合，详论其故",未知,清
课题库,求志书院,1894,夏,算学,"凡级数各项之倍数，必合堆垛，若无量层堆垛，即变为尖锥，所以 对数级数即二项例级数，戴李两家之术皆本此理，试详言之",未知,清
课题库,求志书院,1894,夏,算学,"又圆内容多边形之级数，亦是堆垛，若至无穷边形，与弧合其堆 垛，亦变为尖锥，即杜氏之术，盍亦详言。",未知,清
课题库,求志书院,1894,夏,舆地,"多于他国说。",未知,清
